timestamp,app_name,duration_s,voltage_v,diurnal_factor
2024-02-01 03:25:00,System_Idle,300.0,4.0372,0.27150757595082503
2024-02-01 03:30:00,System_Idle,300.0,4.0535,0.27150757595082503
2024-02-01 03:35:00,System_Idle,300.0,4.0414,0.27150757595082503
2024-02-01 03:40:00,System_Idle,300.0,4.0348,0.27150757595082503
2024-02-01 03:45:00,System_Idle,300.0,4.0463,0.27150757595082503
2024-02-01 03:50:00,System_Idle,300.0,4.0343,0.27150757595082503
2024-02-01 03:55:00,System_Idle,300.0,4.0407,0.27150757595082503
2024-02-01 04:00:00,System_Idle,300.0,4.0445,0.25180780618346943
2024-02-01 04:05:00,System_Idle,300.0,4.0437,0.25180780618346943
2024-02-01 04:10:00,System_Idle,300.0,4.0381,0.25180780618346943
2024-02-01 04:15:00,System_Idle,300.0,4.0313,0.25180780618346943
2024-02-01 04:20:00,System_Idle,300.0,4.0194,0.25180780618346943
2024-02-01 04:30:00,System_Idle,300.0,4.0371,0.25180780618346943
2024-02-01 04:35:00,System_Idle,300.0,4.05,0.25180780618346943
2024-02-01 04:40:00,System_Idle,300.0,4.028,0.25180780618346943
2024-02-01 04:45:00,System_Idle,300.0,4.0373,0.25180780618346943
2024-02-01 04:50:00,System_Idle,300.0,4.0324,0.25180780618346943
2024-02-01 04:55:00,System_Idle,300.0,4.0157,0.25180780618346943
2024-02-01 05:00:00,System_Idle,300.0,4.0267,0.26368891429628755
2024-02-01 05:05:00,System_Idle,300.0,4.032,0.26368891429628755
2024-02-01 05:10:00,System_Idle,300.0,4.026400000000001,0.26368891429628755
2024-02-01 05:15:00,System_Idle,300.0,4.0208,0.26368891429628755
2024-02-01 05:20:00,System_Idle,300.0,4.02985,0.26368891429628755
2024-02-01 05:25:00,System_Idle,300.0,4.0389,0.26368891429628755
2024-02-01 05:30:00,System_Idle,300.0,4.0323,0.26368891429628755
2024-02-01 05:35:00,System_Idle,300.0,4.0061,0.26368891429628755
2024-02-01 05:40:00,System_Idle,300.0,4.0087,0.26368891429628755
2024-02-01 05:45:00,System_Idle,300.0,4.0226,0.26368891429628755
2024-02-01 05:50:00,System_Idle,300.0,4.0191,0.26368891429628755
2024-02-01 05:55:00,System_Idle,300.0,4.0243,0.26368891429628755
2024-02-01 06:00:00,System_Idle,300.0,4.0334,0.3
2024-02-01 06:05:00,System_Idle,300.0,4.0083,0.3
2024-02-01 06:10:00,System_Idle,300.0,4.0161,0.3
2024-02-01 06:15:00,System_Idle,300.0,4.0099,0.3
2024-02-01 06:20:00,System_Idle,300.0,4.0235,0.3
2024-02-01 06:25:00,System_Idle,300.0,4.0085,0.3
2024-02-01 06:30:00,System_Idle,300.0,4.0068,0.3
2024-02-01 06:35:00,System_Idle,300.0,3.9825,0.3
2024-02-01 06:40:00,System_Idle,300.0,4.0108,0.3
2024-02-01 06:45:00,System_Idle,300.0,4.0184,0.3
2024-02-01 06:50:00,System_Idle,300.0,4.0118,0.3
2024-02-01 06:55:00,System_Idle,300.0,4.0053,0.3
2024-02-01 07:00:00,System_Idle,300.0,4.0015,0.35675558993027146
2024-02-01 07:05:00,System_Idle,300.0,4.0009,0.35675558993027146
2024-02-01 07:10:00,System_Idle,300.0,4.0008,0.35675558993027146
2024-02-01 07:15:00,System_Idle,300.0,3.9911,0.35675558993027146
2024-02-01 07:20:00,System_Idle,300.0,3.9781,0.35675558993027146
2024-02-01 07:25:00,System_Idle,300.0,3.9896,0.35675558993027146
2024-02-01 07:30:00,System_Idle,300.0,4.0055,0.35675558993027146
2024-02-01 07:35:00,System_Idle,300.0,4.0002,0.35675558993027146
2024-02-01 07:40:00,System_Idle,300.0,3.9965,0.35675558993027146
2024-02-01 07:45:00,System_Idle,300.0,4.0022,0.35675558993027146
2024-02-01 07:50:00,TikTok,300.0,3.9614,0.35675558993027146
2024-02-01 07:55:00,TikTok,134.77919988701797,3.9391,0.35675558993027146
2024-02-01 08:00:00,WeChat,285.19568806693536,3.9463,0.4285769515458673
2024-02-01 08:05:00,WeChat,48.19214412135657,3.9378,0.4285769515458673
2024-02-01 08:10:00,WeChat,96.7820206084829,3.9322,0.4285769515458673
2024-02-01 08:15:00,System_Idle,300.0,3.9273,0.4285769515458673
2024-02-01 08:20:00,System_Idle,300.0,3.9093,0.4285769515458673
2024-02-01 08:25:00,System_Idle,300.0,3.9476,0.4285769515458673
2024-02-01 08:30:00,System_Idle,300.0,3.9395,0.4285769515458673
2024-02-01 08:35:00,System_Idle,300.0,3.9341,0.4285769515458673
2024-02-01 08:40:00,System_Idle,300.0,3.9336,0.4285769515458673
2024-02-01 08:45:00,System_Idle,300.0,3.9241,0.4285769515458673
2024-02-01 08:50:00,System_Idle,300.0,3.933,0.4285769515458673
2024-02-01 08:55:00,System_Idle,300.0,3.9346,0.4285769515458673
2024-02-01 09:00:00,System_Idle,300.0,3.9314,0.5042283553372465
2024-02-01 09:05:00,System_Idle,300.0,3.9217,0.5042283553372465
2024-02-01 09:10:00,System_Idle,300.0,3.9296,0.5042283553372465
2024-02-01 09:15:00,System_Idle,300.0,3.9262,0.5042283553372465
2024-02-01 09:20:00,System_Idle,300.0,3.9267,0.5042283553372465
2024-02-01 09:25:00,System_Idle,300.0,3.9059,0.5042283553372465
2024-02-01 09:30:00,System_Idle,300.0,3.9388,0.5042283553372465
2024-02-01 09:35:00,WeChat,142.78417899583542,3.8943,0.5042283553372465
2024-02-01 09:40:00,Camera,300.0,3.8547,0.5042283553372465
2024-02-01 09:45:00,Camera,0.68915622601736,3.8126,0.5042283553372465
2024-02-01 09:50:00,WeChat,176.42702318216593,3.8413,0.5042283553372465
2024-02-01 09:55:00,System_Idle,300.0,3.8582,0.5042283553372465
2024-02-01 10:00:00,System_Idle,300.0,3.8677,0.5669134295108991
2024-02-01 10:05:00,WeChat,88.42668189720125,3.8444,0.5669134295108991
2024-02-01 10:10:00,WeChat,19.012528074179816,3.8151,0.5669134295108991
2024-02-01 10:15:00,TikTok,300.0,3.8043,0.5669134295108991
2024-02-01 10:20:00,TikTok,300.0,3.7834,0.5669134295108991
2024-02-01 10:25:00,TikTok,300.0,3.7724,0.5669134295108991
2024-02-01 10:30:00,TikTok,300.0,3.7483,0.5669134295108991
2024-02-01 10:35:00,TikTok,300.0,3.7395,0.5669134295108991
2024-02-01 10:40:00,TikTok,300.0,3.7064,0.5669134295108991
2024-02-01 10:45:00,TikTok,231.8467511892832,3.7245,0.5669134295108991
2024-02-01 10:50:00,System_Idle,300.0,3.7422,0.5669134295108991
2024-02-01 10:55:00,System_Idle,300.0,3.7437,0.5669134295108991
2024-02-01 11:00:00,System_Idle,300.0,3.7507,0.6007074294396303
2024-02-01 11:05:00,System_Idle,300.0,3.7456,0.6007074294396303
2024-02-01 11:10:00,System_Idle,300.0,3.7247,0.6007074294396303
2024-02-01 11:15:00,System_Idle,300.0,3.725,0.6007074294396303
2024-02-01 11:20:00,System_Idle,300.0,3.7447,0.6007074294396303
2024-02-01 11:25:00,System_Idle,300.0,3.7276,0.6007074294396303
2024-02-01 11:35:00,System_Idle,300.0,3.7131,0.6007074294396303
2024-02-01 11:40:00,System_Idle,300.0,3.7361,0.6007074294396303
2024-02-01 11:45:00,System_Idle,300.0,3.7389,0.6007074294396303
2024-02-01 11:50:00,System_Idle,300.0,3.7212,0.6007074294396303
2024-02-01 11:55:00,System_Idle,300.0,3.7335,0.6007074294396303
2024-02-01 12:00:00,System_Idle,300.0,3.7295,0.6000000000000001
2024-02-01 12:05:00,System_Idle,300.0,3.7244,0.6000000000000001
2024-02-01 12:10:00,System_Idle,300.0,3.7458,0.6000000000000001
2024-02-01 12:15:00,System_Idle,300.0,3.7099,0.6000000000000001
2024-02-01 12:20:00,System_Idle,300.0,3.718,0.6000000000000001
2024-02-01 12:25:00,System_Idle,300.0,3.7118,0.6000000000000001
2024-02-01 12:30:00,System_Idle,300.0,3.7275,0.6000000000000001
2024-02-01 12:35:00,System_Idle,300.0,3.7151,0.6000000000000001
2024-02-01 12:40:00,System_Idle,300.0,3.7318,0.6000000000000001
2024-02-01 12:45:00,System_Idle,300.0,3.7076,0.6000000000000001
2024-02-01 12:50:00,System_Idle,300.0,3.7157,0.6000000000000001
2024-02-01 12:55:00,System_Idle,300.0,3.7388,0.6000000000000001
2024-02-01 13:00:00,System_Idle,300.0,3.717,0.5759988565011428
2024-02-01 13:05:00,System_Idle,300.0,3.707,0.5759988565011428
2024-02-01 13:10:00,System_Idle,300.0,3.7246,0.5759988565011428
2024-02-01 13:15:00,System_Idle,300.0,3.7076,0.5759988565011428
2024-02-01 13:20:00,System_Idle,300.0,3.7195,0.5759988565011428
2024-02-01 13:25:00,System_Idle,300.0,3.7042,0.5759988565011428
2024-02-01 13:30:00,System_Idle,300.0,3.7047,0.5759988565011428
2024-02-01 13:35:00,System_Idle,300.0,3.7123,0.5759988565011428
2024-02-01 13:40:00,System_Idle,300.0,3.717,0.5759988565011428
2024-02-01 13:45:00,System_Idle,300.0,3.7052,0.5759988565011428
2024-02-01 13:50:00,System_Idle,300.0,3.6954,0.5759988565011428
2024-02-01 13:55:00,System_Idle,300.0,3.7147,0.5759988565011428
2024-02-01 14:00:00,System_Idle,300.0,3.7002,0.5551442841485013
2024-02-01 14:05:00,System_Idle,300.0,3.7079,0.5551442841485013
2024-02-01 14:10:00,TikTok,248.39697043484875,3.6351,0.5551442841485013
2024-02-01 14:15:00,WeChat,94.95810111846237,3.6664,0.5551442841485013
2024-02-01 14:20:00,WeChat,110.23231157972788,3.6586,0.5551442841485013
2024-02-01 14:25:00,WeChat,33.41342154135069,3.6371,0.5551442841485013
2024-02-01 14:30:00,WeChat,57.4171237916033,3.6307,0.5551442841485013
2024-02-01 14:35:00,System_Idle,300.0,3.6678,0.5551442841485013
2024-02-01 14:40:00,System_Idle,300.0,3.6448,0.5551442841485013
2024-02-01 14:45:00,System_Idle,300.0,3.6591,0.5551442841485013
2024-02-01 14:50:00,System_Idle,300.0,3.6322,0.5551442841485013
2024-02-01 14:55:00,System_Idle,300.0,3.6521,0.5551442841485013
2024-02-01 15:00:00,System_Idle,300.0,3.6503,0.5684924240491749
2024-02-01 15:05:00,System_Idle,300.0,3.6485,0.5684924240491749
2024-02-01 15:10:00,System_Idle,300.0,3.6487,0.5684924240491749
2024-02-01 15:15:00,System_Idle,300.0,3.6502,0.5684924240491749
2024-02-01 15:20:00,System_Idle,300.0,3.6647,0.5684924240491749
2024-02-01 15:25:00,System_Idle,300.0,3.6569,0.5684924240491749
2024-02-01 15:30:00,System_Idle,300.0,3.6383,0.5684924240491749
2024-02-01 15:35:00,System_Idle,300.0,3.6526,0.5684924240491749
2024-02-01 15:40:00,System_Idle,300.0,3.6655,0.5684924240491749
2024-02-01 15:45:00,System_Idle,300.0,3.6297,0.5684924240491749
2024-02-01 15:50:00,TikTok,300.0,3.6117,0.5684924240491749
2024-02-01 15:55:00,TikTok,300.0,3.5883,0.5684924240491749
2024-02-01 16:00:00,TikTok,300.0,3.568,0.6364230484541327
2024-02-01 16:05:00,TikTok,300.0,3.566,0.6364230484541327
2024-02-01 16:10:00,TikTok,300.0,3.5166,0.6364230484541327
2024-02-01 16:15:00,TikTok,278.07193994198883,3.517,0.6364230484541327
2024-02-01 16:20:00,TikTok,300.0,3.4943,0.6364230484541327
2024-02-01 16:25:00,TikTok,300.0,3.5008,0.6364230484541327
2024-02-01 16:30:00,TikTok,300.0,3.4691,0.6364230484541327
2024-02-01 16:35:00,TikTok,300.0,3.4941,0.6364230484541327
2024-02-01 16:40:00,TikTok,24.49158683901373,3.4303,0.6364230484541327
2024-02-01 16:45:00,WeChat,45.88228593044443,3.4588,0.6364230484541327
2024-02-01 16:50:00,TikTok,300.0,3.413,0.6364230484541327
2024-02-01 16:55:00,TikTok,300.0,3.4164,0.6364230484541327
2024-02-01 17:00:00,TikTok,300.0,3.3975,0.7563110857037124
2024-02-01 17:05:00,TikTok,300.0,3.365,0.7563110857037124
2024-02-01 17:10:00,TikTok,300.0,3.3685,0.7563110857037124
2024-02-01 17:15:00,TikTok,300.0,3.3455,0.7563110857037124
2024-02-01 17:20:00,TikTok,300.0,3.3501,0.7563110857037124
2024-02-01 17:25:00,TikTok,300.0,3.3447,0.7563110857037124
2024-02-01 17:30:00,TikTok,300.0,3.3085,0.7563110857037124
2024-02-01 17:35:00,TikTok,300.0,3.3135,0.7563110857037124
2024-02-01 17:40:00,TikTok,300.0,3.2815,0.7563110857037124
2024-02-01 17:45:00,TikTok,300.0,3.2856,0.7563110857037124
2024-02-01 17:50:00,TikTok,300.0,3.3159,0.7563110857037124
2024-02-01 17:55:00,TikTok,300.0,3.2732,0.7563110857037124
2024-02-01 18:00:00,TikTok,300.0,3.2729,0.8999999999999999
2024-02-01 18:05:00,TikTok,300.0,3.3072,0.8999999999999999
2024-02-01 18:10:00,TikTok,300.0,3.2931,0.8999999999999999
2024-02-01 18:15:00,TikTok,300.0,3.2721,0.8999999999999999
2024-02-01 18:20:00,TikTok,300.0,3.3049,0.8999999999999999
2024-02-01 18:25:00,TikTok,300.0,3.2751,0.8999999999999999
2024-02-01 18:30:00,TikTok,300.0,3.2715,0.8999999999999999
2024-02-01 18:35:00,TikTok,300.0,3.2794,0.8999999999999999
2024-02-01 18:40:00,TikTok,300.0,3.296,0.8999999999999999
2024-02-01 18:45:00,TikTok,300.0,3.2783,0.8999999999999999
2024-02-01 18:50:00,TikTok,300.0,3.2602,0.8999999999999999
2024-02-01 18:55:00,TikTok,300.0,3.3127,0.8999999999999999
2024-02-01 19:00:00,TikTok,300.0,3.3048,1.0232444100697284
2024-02-01 19:05:00,TikTok,300.0,3.284,1.0232444100697284
2024-02-01 19:10:00,TikTok,300.0,3.2967,1.0232444100697284
2024-02-01 19:15:00,TikTok,300.0,3.2941,1.0232444100697284
2024-02-01 19:20:00,TikTok,300.0,3.2597,1.0232444100697284
2024-02-01 19:25:00,TikTok,300.0,3.3053,1.0232444100697284
2024-02-01 19:30:00,TikTok,300.0,3.28355,1.0232444100697284
2024-02-01 19:35:00,TikTok,300.0,3.2618,1.0232444100697284
2024-02-01 19:40:00,TikTok,300.0,3.3236,1.0232444100697284
2024-02-01 19:45:00,TikTok,300.0,3.2984,1.0232444100697284
2024-02-01 19:50:00,TikTok,300.0,3.2779,1.0232444100697284
2024-02-01 19:55:00,TikTok,300.0,3.2603,1.0232444100697284
2024-02-01 20:00:00,TikTok,300.0,3.2898,1.0831921938165305
2024-02-01 20:05:00,TikTok,87.3499844461112,3.2647,1.0831921938165305
2024-02-01 20:10:00,System_Idle,300.0,3.3342,1.0831921938165305
2024-02-01 20:15:00,Camera,145.2034206270674,3.2957,1.0831921938165305
2024-02-01 20:20:00,System_Idle,300.0,3.29665,1.0831921938165305
2024-02-01 20:25:00,TikTok,214.33248166007309,3.2976,1.0831921938165305
2024-02-01 20:30:00,WeChat,115.55347724071646,3.2973,1.0831921938165305
2024-02-01 20:35:00,System_Idle,300.0,3.3397,1.0831921938165305
2024-02-01 20:40:00,System_Idle,300.0,3.341,1.0831921938165305
2024-02-01 20:45:00,System_Idle,300.0,3.3338,1.0831921938165305
2024-02-01 20:50:00,System_Idle,300.0,3.3351,1.0831921938165305
2024-02-01 20:55:00,System_Idle,300.0,3.3134,1.0831921938165305
2024-02-01 21:00:00,System_Idle,300.0,3.3566,1.0557716446627536
2024-02-01 21:05:00,System_Idle,300.0,3.3133,1.0557716446627536
2024-02-01 21:10:00,System_Idle,300.0,3.35,1.0557716446627536
2024-02-01 21:15:00,System_Idle,300.0,3.3179,1.0557716446627536
2024-02-01 21:20:00,System_Idle,300.0,3.3234,1.0557716446627536
2024-02-01 21:25:00,System_Idle,300.0,3.3282,1.0557716446627536
2024-02-01 21:30:00,System_Idle,300.0,3.3276,1.0557716446627536
2024-02-01 21:35:00,System_Idle,300.0,3.3235,1.0557716446627536
2024-02-01 21:40:00,System_Idle,300.0,3.3408,1.0557716446627536
2024-02-01 21:45:00,System_Idle,300.0,3.3342,1.0557716446627536
2024-02-01 21:50:00,System_Idle,300.0,3.3347,1.0557716446627536
2024-02-01 21:55:00,System_Idle,300.0,3.3254,1.0557716446627536
2024-02-01 22:00:00,System_Idle,300.0,3.3098,0.9448557158514986
2024-02-01 22:05:00,System_Idle,300.0,3.3055,0.9448557158514986
2024-02-01 22:10:00,System_Idle,300.0,3.3193,0.9448557158514986
2024-02-01 22:15:00,System_Idle,300.0,3.3438,0.9448557158514986
2024-02-01 22:20:00,System_Idle,300.0,3.3645,0.9448557158514986
2024-02-01 22:25:00,System_Idle,300.0,3.346,0.9448557158514986
2024-02-01 22:30:00,System_Idle,300.0,3.3639,0.9448557158514986
2024-02-01 22:35:00,System_Idle,300.0,3.3579,0.9448557158514986
2024-02-01 22:40:00,System_Idle,300.0,3.36,0.9448557158514986
2024-02-01 22:45:00,System_Idle,300.0,3.357,0.9448557158514986
2024-02-01 22:50:00,System_Idle,300.0,3.3602,0.9448557158514986
2024-02-01 22:55:00,System_Idle,300.0,3.36,0.9448557158514986
2024-02-01 23:00:00,System_Idle,300.0,3.3589,0.7792925705603696
2024-02-01 23:05:00,System_Idle,300.0,3.3351,0.7792925705603696
2024-02-01 23:10:00,System_Idle,300.0,3.3495,0.7792925705603696
2024-02-01 23:15:00,System_Idle,300.0,3.3255,0.7792925705603696
2024-02-01 23:20:00,System_Idle,300.0,3.3316,0.7792925705603696
2024-02-01 23:25:00,System_Idle,300.0,3.3517,0.7792925705603696
2024-02-01 23:30:00,System_Idle,300.0,3.3407,0.7792925705603696
2024-02-01 23:35:00,System_Idle,300.0,3.3683,0.7792925705603696
2024-02-01 23:40:00,System_Idle,300.0,3.3437,0.7792925705603696
2024-02-01 23:45:00,System_Idle,300.0,3.3429,0.7792925705603696
2024-02-01 23:50:00,System_Idle,300.0,3.34405,0.7792925705603696
2024-02-01 23:55:00,System_Idle,300.0,3.3452,0.7792925705603696
2024-02-02 00:00:00,System_Idle,300.0,3.3313,0.6
2024-02-02 00:05:00,System_Idle,300.0,3.3552,0.6
2024-02-02 00:10:00,System_Idle,300.0,3.3279,0.6
2024-02-02 00:15:00,System_Idle,300.0,3.3426,0.6
2024-02-02 00:20:00,System_Idle,300.0,3.3742,0.6
2024-02-02 00:25:00,System_Idle,300.0,3.335,0.6
2024-02-02 00:30:00,System_Idle,300.0,3.34,0.6
2024-02-02 00:35:00,System_Idle,300.0,3.3339,0.6
2024-02-02 00:40:00,System_Idle,300.0,3.3276,0.6
2024-02-02 00:45:00,System_Idle,300.0,3.3387,0.6
2024-02-02 00:50:00,System_Idle,300.0,3.3111,0.6
2024-02-02 00:55:00,System_Idle,300.0,3.3307,0.6
2024-02-02 01:00:00,System_Idle,300.0,3.3682,0.4440011434988572
2024-02-02 01:05:00,System_Idle,300.0,3.4275,0.4440011434988572
2024-02-02 01:10:00,System_Idle,300.0,3.4408,0.4440011434988572
2024-02-02 01:15:00,System_Idle,300.0,3.4838,0.4440011434988572
2024-02-02 01:20:00,System_Idle,300.0,3.5363,0.4440011434988572
2024-02-02 01:25:00,System_Idle,300.0,3.5793,0.4440011434988572
2024-02-02 01:30:00,System_Idle,300.0,3.6349,0.4440011434988572
2024-02-02 01:35:00,System_Idle,300.0,3.6699,0.4440011434988572
2024-02-02 01:40:00,System_Idle,300.0,3.7171,0.4440011434988572
2024-02-02 01:45:00,System_Idle,300.0,3.7563,0.4440011434988572
2024-02-02 01:50:00,System_Idle,300.0,3.7995,0.4440011434988572
2024-02-02 01:55:00,System_Idle,300.0,3.8553,0.4440011434988572
2024-02-02 02:00:00,System_Idle,300.0,3.9129,0.3330865704891007
2024-02-02 02:05:00,System_Idle,300.0,3.9414,0.3330865704891007
2024-02-02 02:10:00,System_Idle,300.0,3.95,0.3330865704891007
2024-02-02 02:15:00,System_Idle,300.0,3.9459,0.3330865704891007
2024-02-02 02:20:00,System_Idle,300.0,3.946,0.3330865704891007
2024-02-02 02:25:00,System_Idle,300.0,3.9665,0.3330865704891007
2024-02-02 02:30:00,System_Idle,300.0,3.9511,0.3330865704891007
2024-02-02 02:35:00,System_Idle,300.0,3.9565,0.3330865704891007
2024-02-02 02:40:00,System_Idle,300.0,3.9421,0.3330865704891007
2024-02-02 02:45:00,System_Idle,300.0,3.9429,0.3330865704891007
2024-02-02 02:50:00,System_Idle,300.0,3.9432,0.3330865704891007
2024-02-02 02:55:00,System_Idle,300.0,3.9387,0.3330865704891007
2024-02-02 03:00:00,System_Idle,300.0,3.9301,0.27150757595082503
2024-02-02 03:05:00,System_Idle,300.0,3.9552,0.27150757595082503
2024-02-02 03:10:00,System_Idle,300.0,3.9372,0.27150757595082503
2024-02-02 03:15:00,Camera,144.60131093804745,3.8598,0.27150757595082503
2024-02-02 03:20:00,System_Idle,300.0,3.9335,0.27150757595082503
2024-02-02 03:25:00,System_Idle,300.0,3.9014,0.27150757595082503
2024-02-02 03:30:00,System_Idle,300.0,3.9005,0.27150757595082503
2024-02-02 03:35:00,System_Idle,300.0,3.9333,0.27150757595082503
2024-02-02 03:40:00,System_Idle,300.0,3.9082,0.27150757595082503
2024-02-02 03:45:00,System_Idle,300.0,3.9028,0.27150757595082503
2024-02-02 03:50:00,System_Idle,300.0,3.9095,0.27150757595082503
2024-02-02 03:55:00,System_Idle,300.0,3.9063,0.27150757595082503
2024-02-02 04:00:00,System_Idle,300.0,3.9032,0.25180780618346943
2024-02-02 04:05:00,System_Idle,300.0,3.9114,0.25180780618346943
2024-02-02 04:10:00,System_Idle,300.0,3.9321,0.25180780618346943
2024-02-02 04:15:00,System_Idle,300.0,3.9433,0.25180780618346943
2024-02-02 04:20:00,System_Idle,300.0,3.9553,0.25180780618346943
2024-02-02 04:25:00,System_Idle,300.0,3.9406,0.25180780618346943
2024-02-02 04:30:00,System_Idle,300.0,3.9562,0.25180780618346943
2024-02-02 04:35:00,System_Idle,300.0,3.9237,0.25180780618346943
2024-02-02 04:40:00,System_Idle,300.0,3.9464,0.25180780618346943
2024-02-02 04:45:00,System_Idle,300.0,3.9437,0.25180780618346943
2024-02-02 04:50:00,System_Idle,300.0,3.9341,0.25180780618346943
2024-02-02 04:55:00,System_Idle,300.0,3.9396,0.25180780618346943
2024-02-02 05:00:00,System_Idle,300.0,3.933,0.26368891429628755
2024-02-02 05:05:00,System_Idle,300.0,3.9179,0.26368891429628755
2024-02-02 05:10:00,System_Idle,300.0,3.9351,0.26368891429628755
2024-02-02 05:15:00,System_Idle,300.0,3.9444,0.26368891429628755
2024-02-02 05:20:00,System_Idle,300.0,3.943,0.26368891429628755
2024-02-02 05:25:00,System_Idle,300.0,3.9303,0.26368891429628755
2024-02-02 05:30:00,System_Idle,300.0,3.9308,0.26368891429628755
2024-02-02 05:35:00,System_Idle,300.0,3.9271,0.26368891429628755
2024-02-02 05:40:00,System_Idle,300.0,3.94,0.26368891429628755
2024-02-02 05:45:00,System_Idle,300.0,3.9281,0.26368891429628755
2024-02-02 05:50:00,System_Idle,300.0,3.9338,0.26368891429628755
2024-02-02 05:55:00,System_Idle,300.0,3.932,0.26368891429628755
2024-02-02 06:00:00,System_Idle,300.0,3.926,0.3
2024-02-02 06:05:00,System_Idle,300.0,3.9044,0.3
2024-02-02 06:10:00,System_Idle,300.0,3.9198,0.3
2024-02-02 06:15:00,System_Idle,300.0,3.916,0.3
2024-02-02 06:20:00,System_Idle,300.0,3.9159,0.3
2024-02-02 06:25:00,System_Idle,300.0,3.9222,0.3
2024-02-02 06:30:00,System_Idle,300.0,3.9094,0.3
2024-02-02 06:35:00,System_Idle,300.0,3.9319,0.3
2024-02-02 06:40:00,System_Idle,300.0,3.9187,0.3
2024-02-02 06:45:00,System_Idle,300.0,3.9102,0.3
2024-02-02 06:50:00,System_Idle,300.0,3.9299,0.3
2024-02-02 06:55:00,System_Idle,300.0,3.8943,0.3
2024-02-02 07:00:00,System_Idle,300.0,3.9148,0.35675558993027146
2024-02-02 07:05:00,System_Idle,300.0,3.9171,0.35675558993027146
2024-02-02 07:10:00,System_Idle,300.0,3.899,0.35675558993027146
2024-02-02 07:15:00,System_Idle,300.0,3.9072,0.35675558993027146
2024-02-02 07:20:00,System_Idle,300.0,3.9045,0.35675558993027146
2024-02-02 07:25:00,System_Idle,300.0,3.9213,0.35675558993027146
2024-02-02 07:30:00,System_Idle,300.0,3.9113,0.35675558993027146
2024-02-02 07:35:00,System_Idle,300.0,3.9067,0.35675558993027146
2024-02-02 07:40:00,System_Idle,300.0,3.9048,0.35675558993027146
2024-02-02 07:45:00,System_Idle,300.0,3.8939,0.35675558993027146
2024-02-02 07:50:00,System_Idle,300.0,3.9017,0.35675558993027146
2024-02-02 07:55:00,System_Idle,300.0,3.8783,0.35675558993027146
2024-02-02 08:00:00,System_Idle,300.0,3.9113,0.4285769515458673
2024-02-02 08:05:00,System_Idle,300.0,3.8971,0.4285769515458673
